"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_fpd00kb8v3o,GATEWAY_SETTLEMENT,pay_0B71BNHB,978935,INR,2026-07-11,2026-08-26T06:42:14.639Z,GATEWAY_SETTLEMENT: 9789.35 INR,"{""reference"":""pay_0B71BNHB""}"
tx_46ju04q029h,GATEWAY_SETTLEMENT,pay_99JWJ61J,2902580,INR,2026-08-11,2026-08-26T04:56:42.639Z,GATEWAY_SETTLEMENT: 29025.8 INR,"{""reference"":""pay_99JWJ61J""}"
tx_gbeb310d04w,GATEWAY_SETTLEMENT,pay_1LIZ5BWU_1,1590271,INR,2026-08-22,2026-08-26T10:03:11.639Z,GATEWAY_SPLIT_SETTLEMENT: 15902.71 INR,"{""reference"":""pay_1LIZ5BWU_1""}"
tx_zj16hjwd13,GATEWAY_SETTLEMENT,pay_1LIZ5BWU_2,1590270,INR,2026-08-22,2026-08-26T00:19:15.639Z,GATEWAY_SPLIT_SETTLEMENT: 15902.7 INR,"{""reference"":""pay_1LIZ5BWU_2""}"
tx_lu7hcnkjk3,GATEWAY_SETTLEMENT,pay_DEPKZ8NF,3907282,INR,2026-08-09,2026-08-25T19:41:01.639Z,GATEWAY_SETTLEMENT: 39072.82 INR,"{""reference"":""pay_DEPKZ8NF""}"
tx_ighimrydzj,GATEWAY_SETTLEMENT,pay_OXJBD64K,577086,INR,2026-07-15,2026-08-26T08:30:37.639Z,GATEWAY_SALE: 5770.86 INR,"{""reference"":""pay_OXJBD64K""}"
tx_80aq1ewudp,GATEWAY_SETTLEMENT,pay_OXJBD64K-REF,-144272,INR,2026-07-15,2026-08-26T06:54:29.639Z,GATEWAY_REFUND: -1442.72 INR,"{""reference"":""pay_OXJBD64K-REF""}"
tx_5lhdo92nnub,GATEWAY_SETTLEMENT,pay_S24SLIJ2_1,700285,INR,2026-08-10,2026-08-26T04:35:38.639Z,GATEWAY_SPLIT_SETTLEMENT: 7002.85 INR,"{""reference"":""pay_S24SLIJ2_1""}"
tx_1drpliecm18,GATEWAY_SETTLEMENT,pay_S24SLIJ2_2,700285,INR,2026-08-10,2026-08-25T19:16:58.640Z,GATEWAY_SPLIT_SETTLEMENT: 7002.85 INR,"{""reference"":""pay_S24SLIJ2_2""}"
tx_13g7zblgw2wl,GATEWAY_SETTLEMENT,pay_S24SLIJ2_3,700285,INR,2026-08-10,2026-08-25T21:13:48.640Z,GATEWAY_SPLIT_SETTLEMENT: 7002.85 INR,"{""reference"":""pay_S24SLIJ2_3""}"
tx_kq8ti0dl4qb,GATEWAY_SETTLEMENT,pay_S24SLIJ2_4,700285,INR,2026-08-10,2026-08-25T23:36:14.640Z,GATEWAY_SPLIT_SETTLEMENT: 7002.85 INR,"{""reference"":""pay_S24SLIJ2_4""}"
tx_9pouvjydc8n,GATEWAY_SETTLEMENT,pay_S24SLIJ2_5,700287,INR,2026-08-10,2026-08-26T03:13:20.640Z,GATEWAY_SPLIT_SETTLEMENT: 7002.87 INR,"{""reference"":""pay_S24SLIJ2_5""}"
tx_lemd1ycgnf,GATEWAY_SETTLEMENT,pay_OZ2GDOW8,2779425,INR,2026-08-12,2026-08-26T01:35:56.640Z,GATEWAY_SETTLEMENT: 27794.25 INR,"{""reference"":""pay_OZ2GDOW8""}"
tx_uer4skb8w5g,GATEWAY_SETTLEMENT,pay_YD5CXBSY,3292732,INR,2026-08-04,2026-08-25T07:15:09.640Z,RAZORPAY PAYMENT: 32927.32 INR,"{""gatewayProvider"":""RAZORPAY""}"
tx_v0hutbr9h2q,GATEWAY_SETTLEMENT,pay_AKWT1Z6K_1,346693,INR,2026-07-09,2026-08-26T10:16:22.640Z,GATEWAY_SPLIT_SETTLEMENT: 3466.93 INR,"{""reference"":""pay_AKWT1Z6K_1""}"
tx_qlmt0o6fwdb,GATEWAY_SETTLEMENT,pay_AKWT1Z6K_2,346693,INR,2026-07-09,2026-08-26T11:53:17.640Z,GATEWAY_SPLIT_SETTLEMENT: 3466.93 INR,"{""reference"":""pay_AKWT1Z6K_2""}"
tx_vc47t2aa5af,GATEWAY_SETTLEMENT,pay_AKWT1Z6K_3,346693,INR,2026-07-09,2026-08-25T20:30:29.640Z,GATEWAY_SPLIT_SETTLEMENT: 3466.93 INR,"{""reference"":""pay_AKWT1Z6K_3""}"
tx_mgsswzajic,GATEWAY_SETTLEMENT,pay_AKWT1Z6K_4,346693,INR,2026-07-09,2026-08-26T07:58:30.640Z,GATEWAY_SPLIT_SETTLEMENT: 3466.93 INR,"{""reference"":""pay_AKWT1Z6K_4""}"
tx_4gyv4laub7l,GATEWAY_SETTLEMENT,pay_AKWT1Z6K_5,346695,INR,2026-07-09,2026-08-26T18:17:48.640Z,GATEWAY_SPLIT_SETTLEMENT: 3466.95 INR,"{""reference"":""pay_AKWT1Z6K_5""}"
tx_lmgsqrnslal,GATEWAY_SETTLEMENT,pay_72W8U8VL,2527295,INR,2026-08-15,2026-08-26T04:30:15.640Z,GATEWAY_SALE: 25272.95 INR,"{""reference"":""pay_72W8U8VL""}"
tx_ewvhylq0cv4,GATEWAY_SETTLEMENT,pay_72W8U8VL-REF,-631824,INR,2026-08-15,2026-08-26T08:42:13.640Z,GATEWAY_REFUND: -6318.24 INR,"{""reference"":""pay_72W8U8VL-REF""}"
tx_jyvco33ttua,GATEWAY_SETTLEMENT,pay_TU9JIETI,4041405,INR,2026-07-10,2026-08-26T15:02:45.640Z,GATEWAY_SALE: 40414.05 INR,"{""reference"":""pay_TU9JIETI""}"
tx_rykdf056jw,GATEWAY_SETTLEMENT,pay_TU9JIETI-REF,-1010351,INR,2026-07-10,2026-08-25T23:56:11.640Z,GATEWAY_REFUND: -10103.51 INR,"{""reference"":""pay_TU9JIETI-REF""}"
tx_1789z53lkug,GATEWAY_SETTLEMENT,pay_LY2V06H1_1,461006,INR,2026-08-06,2026-08-26T01:42:12.640Z,GATEWAY_SPLIT_SETTLEMENT: 4610.06 INR,"{""reference"":""pay_LY2V06H1_1""}"
tx_1k4bnsm4gr5,GATEWAY_SETTLEMENT,pay_LY2V06H1_2,461006,INR,2026-08-06,2026-08-26T05:50:01.640Z,GATEWAY_SPLIT_SETTLEMENT: 4610.06 INR,"{""reference"":""pay_LY2V06H1_2""}"
tx_sz0fu1geyd,GATEWAY_SETTLEMENT,pay_LY2V06H1_3,461006,INR,2026-08-06,2026-08-26T02:10:05.640Z,GATEWAY_SPLIT_SETTLEMENT: 4610.06 INR,"{""reference"":""pay_LY2V06H1_3""}"
tx_94zwnw9zj6r,GATEWAY_SETTLEMENT,pay_LY2V06H1_4,461007,INR,2026-08-06,2026-08-26T02:38:01.640Z,GATEWAY_SPLIT_SETTLEMENT: 4610.07 INR,"{""reference"":""pay_LY2V06H1_4""}"
tx_ui4equalgu,GATEWAY_SETTLEMENT,pay_UUR23738_1,853782,INR,2026-08-05,2026-08-26T13:21:13.640Z,GATEWAY_SPLIT_SETTLEMENT: 8537.82 INR,"{""reference"":""pay_UUR23738_1""}"
tx_2grlnroxnr,GATEWAY_SETTLEMENT,pay_UUR23738_2,853782,INR,2026-08-05,2026-08-26T01:17:07.640Z,GATEWAY_SPLIT_SETTLEMENT: 8537.82 INR,"{""reference"":""pay_UUR23738_2""}"
tx_vpx0qch15mk,GATEWAY_SETTLEMENT,pay_UUR23738_3,853782,INR,2026-08-05,2026-08-26T05:25:28.640Z,GATEWAY_SPLIT_SETTLEMENT: 8537.82 INR,"{""reference"":""pay_UUR23738_3""}"
tx_rgmaxtw34r,GATEWAY_SETTLEMENT,pay_UUR23738_4,853782,INR,2026-08-05,2026-08-26T12:45:34.640Z,GATEWAY_SPLIT_SETTLEMENT: 8537.82 INR,"{""reference"":""pay_UUR23738_4""}"
tx_moq0aa7gg7,GATEWAY_SETTLEMENT,pay_UUR23738_5,853783,INR,2026-08-05,2026-08-26T16:04:52.640Z,GATEWAY_SPLIT_SETTLEMENT: 8537.83 INR,"{""reference"":""pay_UUR23738_5""}"
tx_g4oc5jkpcur,GATEWAY_SETTLEMENT,pay_7SE65VKB,1377373,INR,2026-08-22,2026-08-25T22:42:11.640Z,GATEWAY_SALE: 13773.73 INR,"{""reference"":""pay_7SE65VKB""}"
tx_bokqannt8a,GATEWAY_SETTLEMENT,pay_7SE65VKB-REF,-344343,INR,2026-08-22,2026-08-26T00:56:15.640Z,GATEWAY_REFUND: -3443.43 INR,"{""reference"":""pay_7SE65VKB-REF""}"
tx_edjw8el7lh,GATEWAY_SETTLEMENT,pay_JI5EP3F0,3765428,INR,2026-08-24,2026-08-25T11:19:22.640Z,PAYPAL PAYMENT: 37654.28 INR,"{""gatewayProvider"":""STRIPE""}"
tx_nsbudsirp1h,GATEWAY_SETTLEMENT,pay_ULNBOSLN_1,570580,INR,2026-07-10,2026-08-26T08:51:20.640Z,GATEWAY_SPLIT_SETTLEMENT: 5705.8 INR,"{""reference"":""pay_ULNBOSLN_1""}"
tx_r0g0qlgukx,GATEWAY_SETTLEMENT,pay_ULNBOSLN_2,570579,INR,2026-07-10,2026-08-26T04:35:05.640Z,GATEWAY_SPLIT_SETTLEMENT: 5705.79 INR,"{""reference"":""pay_ULNBOSLN_2""}"
tx_cty0qqqx20d,GATEWAY_SETTLEMENT,pay_G57E0CIQ,757228,INR,2026-08-10,2026-08-25T20:22:46.640Z,GATEWAY_SETTLEMENT: 7572.28 INR,"{""reference"":""pay_G57E0CIQ""}"
tx_f7ervzxy2w5,GATEWAY_SETTLEMENT,pay_59JNXMFQ,1471496,INR,2026-07-25,2026-08-24T22:06:15.640Z,RAZORPAY PAYMENT: 14714.96 INR,"{""gatewayProvider"":""SQUARE""}"
tx_dfj6rok70h4,GATEWAY_SETTLEMENT,pay_GU5AU3L2_1,477547,INR,2026-07-16,2026-08-26T18:13:48.640Z,GATEWAY_SPLIT_SETTLEMENT: 4775.47 INR,"{""reference"":""pay_GU5AU3L2_1""}"
tx_vr207neq4q9,GATEWAY_SETTLEMENT,pay_GU5AU3L2_2,477547,INR,2026-07-16,2026-08-25T22:08:47.640Z,GATEWAY_SPLIT_SETTLEMENT: 4775.47 INR,"{""reference"":""pay_GU5AU3L2_2""}"
tx_825d0xzr19d,GATEWAY_SETTLEMENT,pay_GU5AU3L2_3,477547,INR,2026-07-16,2026-08-26T14:40:25.640Z,GATEWAY_SPLIT_SETTLEMENT: 4775.47 INR,"{""reference"":""pay_GU5AU3L2_3""}"
tx_uae7ujey09p,GATEWAY_SETTLEMENT,pay_GU5AU3L2_4,477547,INR,2026-07-16,2026-08-26T07:39:18.640Z,GATEWAY_SPLIT_SETTLEMENT: 4775.47 INR,"{""reference"":""pay_GU5AU3L2_4""}"
tx_8m3bzt0nfcn,GATEWAY_SETTLEMENT,pay_OZW0GI9W_1,692691,INR,2026-08-16,2026-08-26T14:45:44.640Z,GATEWAY_SPLIT_SETTLEMENT: 6926.91 INR,"{""reference"":""pay_OZW0GI9W_1""}"
tx_xrn2ku4k6cr,GATEWAY_SETTLEMENT,pay_OZW0GI9W_2,692691,INR,2026-08-16,2026-08-26T17:09:53.640Z,GATEWAY_SPLIT_SETTLEMENT: 6926.91 INR,"{""reference"":""pay_OZW0GI9W_2""}"
tx_y128nx9wtn,GATEWAY_SETTLEMENT,pay_OZW0GI9W_3,692691,INR,2026-08-16,2026-08-26T15:10:08.640Z,GATEWAY_SPLIT_SETTLEMENT: 6926.91 INR,"{""reference"":""pay_OZW0GI9W_3""}"
tx_8o7zi0u2su7,GATEWAY_SETTLEMENT,pay_OZW0GI9W_4,692691,INR,2026-08-16,2026-08-26T00:54:44.640Z,GATEWAY_SPLIT_SETTLEMENT: 6926.91 INR,"{""reference"":""pay_OZW0GI9W_4""}"
tx_5b997l3tj9,GATEWAY_SETTLEMENT,pay_OZW0GI9W_5,692693,INR,2026-08-16,2026-08-26T04:33:51.640Z,GATEWAY_SPLIT_SETTLEMENT: 6926.93 INR,"{""reference"":""pay_OZW0GI9W_5""}"
tx_zh3rehc8de8,GATEWAY_SETTLEMENT,pay_ROZADJ82,417550,INR,2026-07-13,2026-08-26T14:34:57.640Z,GATEWAY_SETTLEMENT: 4175.5 INR,"{""reference"":""pay_ROZADJ82""}"
tx_8c3kgn2qe1i,GATEWAY_SETTLEMENT,pay_ZSQG8GGO,3034490,INR,2026-07-11,2026-08-26T10:12:17.640Z,GATEWAY_SETTLEMENT: 30344.9 INR,"{""reference"":""pay_ZSQG8GGO""}"
tx_s0cazpmiws,GATEWAY_SETTLEMENT,pay_ENSUJ0N2,1236179,INR,2026-07-28,2026-08-26T13:18:43.640Z,GATEWAY_SETTLEMENT: 12361.79 INR,"{""reference"":""pay_ENSUJ0N2""}"
tx_sozuefpwue9,GATEWAY_SETTLEMENT,pay_8OEEE0T4,2060165,INR,2026-08-01,2026-08-25T21:44:43.640Z,GATEWAY_SETTLEMENT: 20601.65 INR,"{""reference"":""pay_8OEEE0T4""}"
tx_etkn16conb,GATEWAY_SETTLEMENT,pay_0P2800N2,1066306,INR,2026-07-11,2026-08-26T04:47:33.640Z,GATEWAY_SETTLEMENT: 10663.06 INR,"{""reference"":""pay_0P2800N2""}"
tx_lu24wfhncp,GATEWAY_SETTLEMENT,pay_QRNAXWY0_1,339355,INR,2026-08-07,2026-08-26T03:48:22.640Z,GATEWAY_SPLIT_SETTLEMENT: 3393.55 INR,"{""reference"":""pay_QRNAXWY0_1""}"
tx_bb0vjypyocs,GATEWAY_SETTLEMENT,pay_QRNAXWY0_2,339355,INR,2026-08-07,2026-08-26T03:35:02.641Z,GATEWAY_SPLIT_SETTLEMENT: 3393.55 INR,"{""reference"":""pay_QRNAXWY0_2""}"
tx_f9t2nriqys,GATEWAY_SETTLEMENT,pay_QRNAXWY0_3,339355,INR,2026-08-07,2026-08-26T13:51:20.641Z,GATEWAY_SPLIT_SETTLEMENT: 3393.55 INR,"{""reference"":""pay_QRNAXWY0_3""}"
tx_3idjdwn82kx,GATEWAY_SETTLEMENT,pay_QRNAXWY0_4,339355,INR,2026-08-07,2026-08-25T23:51:15.641Z,GATEWAY_SPLIT_SETTLEMENT: 3393.55 INR,"{""reference"":""pay_QRNAXWY0_4""}"
tx_kh2e8b8rfq,GATEWAY_SETTLEMENT,pay_QRNAXWY0_5,339357,INR,2026-08-07,2026-08-26T13:02:15.641Z,GATEWAY_SPLIT_SETTLEMENT: 3393.57 INR,"{""reference"":""pay_QRNAXWY0_5""}"
tx_98t39iy9p7u,GATEWAY_SETTLEMENT,pay_N4DJHSFR,3498552,INR,2026-07-26,2026-08-26T03:55:09.641Z,GATEWAY_SETTLEMENT: 34985.52 INR,"{""reference"":""pay_N4DJHSFR""}"
tx_lsmw1ykd46,GATEWAY_SETTLEMENT,pay_XAZSMGU6_1,1329868,INR,2026-08-04,2026-08-26T01:27:31.641Z,GATEWAY_SPLIT_SETTLEMENT: 13298.68 INR,"{""reference"":""pay_XAZSMGU6_1""}"
tx_d38m9iw64q8,GATEWAY_SETTLEMENT,pay_XAZSMGU6_2,1329867,INR,2026-08-04,2026-08-26T13:10:44.641Z,GATEWAY_SPLIT_SETTLEMENT: 13298.67 INR,"{""reference"":""pay_XAZSMGU6_2""}"
tx_asswde1q985,GATEWAY_SETTLEMENT,pay_B4WTNRGN_1,521071,INR,2026-07-28,2026-08-26T17:52:37.641Z,GATEWAY_SPLIT_SETTLEMENT: 5210.71 INR,"{""reference"":""pay_B4WTNRGN_1""}"
tx_siebwh14nzf,GATEWAY_SETTLEMENT,pay_B4WTNRGN_2,521071,INR,2026-07-28,2026-08-26T09:40:16.641Z,GATEWAY_SPLIT_SETTLEMENT: 5210.71 INR,"{""reference"":""pay_B4WTNRGN_2""}"
tx_vlo9r6051z,GATEWAY_SETTLEMENT,pay_0h7u3g8o,3198410,INR,2026-08-02,2026-08-25T21:46:35.641Z,GATEWAY_SETTLEMENT: 31984.1 INR,"{""reference"":""pay_0h7u3g8o""}"
tx_0yu0ejg0pd4n,GATEWAY_SETTLEMENT,pay_2FHL87H0,3152057,INR,2026-08-21,2026-08-25T23:36:59.641Z,GATEWAY_SETTLEMENT: 31520.57 INR,"{""reference"":""pay_2FHL87H0""}"
tx_lmfpcir75i,GATEWAY_SETTLEMENT,pay_VI5O4BJ2,2638289,INR,2026-07-30,2026-08-25T23:21:11.641Z,GATEWAY_SETTLEMENT: 26382.89 INR,"{""reference"":""pay_VI5O4BJ2""}"
tx_5lsh58x4vck,GATEWAY_SETTLEMENT,pay_YST1TWUZ_1,719092,INR,2026-08-05,2026-08-26T09:05:45.641Z,GATEWAY_SPLIT_SETTLEMENT: 7190.92 INR,"{""reference"":""pay_YST1TWUZ_1""}"
tx_1gcs3bwls7k,GATEWAY_SETTLEMENT,pay_YST1TWUZ_2,719092,INR,2026-08-05,2026-08-26T10:03:53.641Z,GATEWAY_SPLIT_SETTLEMENT: 7190.92 INR,"{""reference"":""pay_YST1TWUZ_2""}"
tx_hikpjnq5q6r,GATEWAY_SETTLEMENT,pay_YST1TWUZ_3,719092,INR,2026-08-05,2026-08-26T17:04:04.641Z,GATEWAY_SPLIT_SETTLEMENT: 7190.92 INR,"{""reference"":""pay_YST1TWUZ_3""}"
tx_4kg24jdody4,GATEWAY_SETTLEMENT,pay_YST1TWUZ_4,719093,INR,2026-08-05,2026-08-26T03:29:35.641Z,GATEWAY_SPLIT_SETTLEMENT: 7190.93 INR,"{""reference"":""pay_YST1TWUZ_4""}"
tx_en03bd7mby,GATEWAY_SETTLEMENT,pay_HLS26RRA,627747,INR,2026-08-20,2026-08-26T10:11:31.641Z,GATEWAY_SETTLEMENT: 6277.47 INR,"{""reference"":""pay_HLS26RRA""}"
tx_fupysqaz9o7,GATEWAY_SETTLEMENT,pay_SC2I83TE,2545932,INR,2026-07-13,2026-08-26T15:03:37.641Z,GATEWAY_SETTLEMENT: 25459.32 INR,"{""reference"":""pay_SC2I83TE""}"
tx_pehhlb49jm,GATEWAY_SETTLEMENT,pay_CGIOCU6Q,3497361,INR,2026-07-13,2026-08-26T06:35:20.641Z,GATEWAY_SETTLEMENT: 34973.61 INR,"{""reference"":""pay_CGIOCU6Q""}"
tx_n6qer17qe5,GATEWAY_SETTLEMENT,pay_ZHHTBUQU_1,1035871,INR,2026-07-27,2026-08-26T10:30:55.641Z,GATEWAY_SPLIT_SETTLEMENT: 10358.71 INR,"{""reference"":""pay_ZHHTBUQU_1""}"
tx_98fhx3cd68w,GATEWAY_SETTLEMENT,pay_ZHHTBUQU_2,1035870,INR,2026-07-27,2026-08-26T02:29:35.641Z,GATEWAY_SPLIT_SETTLEMENT: 10358.7 INR,"{""reference"":""pay_ZHHTBUQU_2""}"
tx_0twt14eztval,GATEWAY_SETTLEMENT,pay_S401DACD_1,712251,INR,2026-08-20,2026-08-26T10:40:53.641Z,GATEWAY_SPLIT_SETTLEMENT: 7122.51 INR,"{""reference"":""pay_S401DACD_1""}"
tx_iqoyy9anqxp,GATEWAY_SETTLEMENT,pay_S401DACD_2,712251,INR,2026-08-20,2026-08-26T07:46:33.641Z,GATEWAY_SPLIT_SETTLEMENT: 7122.51 INR,"{""reference"":""pay_S401DACD_2""}"
tx_x8x6228clzq,GATEWAY_SETTLEMENT,pay_S401DACD_3,712251,INR,2026-08-20,2026-08-26T02:28:55.641Z,GATEWAY_SPLIT_SETTLEMENT: 7122.51 INR,"{""reference"":""pay_S401DACD_3""}"
tx_m0j664gc4a,GATEWAY_SETTLEMENT,pay_S401DACD_4,712251,INR,2026-08-20,2026-08-26T18:19:59.641Z,GATEWAY_SPLIT_SETTLEMENT: 7122.51 INR,"{""reference"":""pay_S401DACD_4""}"
tx_yw5v1inw7w,GATEWAY_SETTLEMENT,pay_S401DACD_5,712252,INR,2026-08-20,2026-08-26T09:17:01.641Z,GATEWAY_SPLIT_SETTLEMENT: 7122.52 INR,"{""reference"":""pay_S401DACD_5""}"
tx_tp2navg7n0k,GATEWAY_SETTLEMENT,pay_9FT9V5SZ,336100,INR,2026-08-21,2026-08-24T19:49:05.641Z,RAZORPAY PAYMENT: 3361 INR,"{""gatewayProvider"":""SQUARE""}"
tx_q022lrq43sg,GATEWAY_SETTLEMENT,pa_yT7TMX3WX,1984136,INR,2026-07-28,2026-08-25T21:37:02.641Z,GATEWAY_SETTLEMENT: 19841.36 INR,"{""reference"":""pa_yT7TMX3WX""}"
tx_ybhqdg2e1cc,GATEWAY_SETTLEMENT,pay_0YE2ZDA5_1,516989,INR,2026-07-23,2026-08-25T19:24:59.641Z,GATEWAY_SPLIT_SETTLEMENT: 5169.89 INR,"{""reference"":""pay_0YE2ZDA5_1""}"
tx_2h9rtofve0y,GATEWAY_SETTLEMENT,pay_0YE2ZDA5_2,516989,INR,2026-07-23,2026-08-26T15:19:09.641Z,GATEWAY_SPLIT_SETTLEMENT: 5169.89 INR,"{""reference"":""pay_0YE2ZDA5_2""}"
tx_fdgru67ihc,GATEWAY_SETTLEMENT,pay_5IZJTKHZ_1,782267,INR,2026-08-09,2026-08-26T07:26:43.641Z,GATEWAY_SPLIT_SETTLEMENT: 7822.67 INR,"{""reference"":""pay_5IZJTKHZ_1""}"
tx_12oqtcnacvj,GATEWAY_SETTLEMENT,pay_5IZJTKHZ_2,782267,INR,2026-08-09,2026-08-26T09:36:34.641Z,GATEWAY_SPLIT_SETTLEMENT: 7822.67 INR,"{""reference"":""pay_5IZJTKHZ_2""}"
tx_igqnsoxd4s,GATEWAY_SETTLEMENT,pay_5IZJTKHZ_3,782267,INR,2026-08-09,2026-08-26T14:24:42.641Z,GATEWAY_SPLIT_SETTLEMENT: 7822.67 INR,"{""reference"":""pay_5IZJTKHZ_3""}"
tx_viamztc8g2,GATEWAY_SETTLEMENT,pay_5IZJTKHZ_4,782267,INR,2026-08-09,2026-08-26T10:27:49.641Z,GATEWAY_SPLIT_SETTLEMENT: 7822.67 INR,"{""reference"":""pay_5IZJTKHZ_4""}"
tx_up7qlph12ur,GATEWAY_SETTLEMENT,pay_5IZJTKHZ_5,782268,INR,2026-08-09,2026-08-26T09:37:53.641Z,GATEWAY_SPLIT_SETTLEMENT: 7822.68 INR,"{""reference"":""pay_5IZJTKHZ_5""}"
tx_yqmxdm81hke,GATEWAY_SETTLEMENT,pay_P2AWY30H,686051,INR,2026-07-11,2026-08-26T04:40:13.641Z,GATEWAY_SETTLEMENT: 6860.51 INR,"{""reference"":""pay_P2AWY30H""}"
tx_t6tjv6q48zq,GATEWAY_SETTLEMENT,pay_AAN0JYRF,3415397,INR,2026-08-16,2026-08-26T14:45:08.641Z,GATEWAY_SETTLEMENT: 34153.97 INR,"{""reference"":""pay_AAN0JYRF""}"
tx_tgeujt747f,GATEWAY_SETTLEMENT,pay_3RXZDH26,1299520,INR,2026-07-17,2026-08-25T20:39:11.641Z,GATEWAY_SETTLEMENT: 12995.2 INR,"{""reference"":""pay_3RXZDH26""}"
tx_ifrjygppxu,GATEWAY_SETTLEMENT,pay_YOQFZ6Q9_1,85787,INR,2026-07-25,2026-08-26T09:15:05.641Z,GATEWAY_SPLIT_SETTLEMENT: 857.87 INR,"{""reference"":""pay_YOQFZ6Q9_1""}"
tx_kn79uu9gy8,GATEWAY_SETTLEMENT,pay_YOQFZ6Q9_2,85787,INR,2026-07-25,2026-08-26T03:48:15.641Z,GATEWAY_SPLIT_SETTLEMENT: 857.87 INR,"{""reference"":""pay_YOQFZ6Q9_2""}"
tx_6lzg7gw3ht,GATEWAY_SETTLEMENT,pay_YOQFZ6Q9_3,85787,INR,2026-07-25,2026-08-26T01:24:05.641Z,GATEWAY_SPLIT_SETTLEMENT: 857.87 INR,"{""reference"":""pay_YOQFZ6Q9_3""}"
tx_g00ofy9tgel,GATEWAY_SETTLEMENT,pay_YOQFZ6Q9_4,85787,INR,2026-07-25,2026-08-25T21:37:10.641Z,GATEWAY_SPLIT_SETTLEMENT: 857.87 INR,"{""reference"":""pay_YOQFZ6Q9_4""}"
tx_bul1qnj7zs4,GATEWAY_SETTLEMENT,pay_YOQFZ6Q9_5,85786,INR,2026-07-25,2026-08-26T15:04:15.641Z,GATEWAY_SPLIT_SETTLEMENT: 857.86 INR,"{""reference"":""pay_YOQFZ6Q9_5""}"
tx_wearsdlaiz,GATEWAY_SETTLEMENT,pay_UURQC2HF,2298789,INR,2026-07-12,2026-08-25T07:14:00.642Z,BRAINTREE PAYMENT: 22987.89 INR,"{""gatewayProvider"":""PAYPAL""}"
tx_3lmu0966nge,GATEWAY_SETTLEMENT,pay_WXSW2UM7,586727,INR,2026-07-21,2026-08-26T12:14:31.642Z,GATEWAY_SETTLEMENT: 5867.27 INR,"{""reference"":""pay_WXSW2UM7""}"
tx_tvja3bobm5,GATEWAY_SETTLEMENT,pay_CA1C4P30_1,591622,INR,2026-07-25,2026-08-25T20:31:02.642Z,GATEWAY_SPLIT_SETTLEMENT: 5916.22 INR,"{""reference"":""pay_CA1C4P30_1""}"
tx_wxgbxpv5f6n,GATEWAY_SETTLEMENT,pay_CA1C4P30_2,591622,INR,2026-07-25,2026-08-25T23:24:40.642Z,GATEWAY_SPLIT_SETTLEMENT: 5916.22 INR,"{""reference"":""pay_CA1C4P30_2""}"
tx_jjww6epnk1,GATEWAY_SETTLEMENT,pay_CA1C4P30_3,591622,INR,2026-07-25,2026-08-26T13:39:15.642Z,GATEWAY_SPLIT_SETTLEMENT: 5916.22 INR,"{""reference"":""pay_CA1C4P30_3""}"
tx_m5aksd316r,GATEWAY_SETTLEMENT,pay_CA1C4P30_4,591622,INR,2026-07-25,2026-08-26T16:36:48.642Z,GATEWAY_SPLIT_SETTLEMENT: 5916.22 INR,"{""reference"":""pay_CA1C4P30_4""}"
tx_d97b3x0tywm,GATEWAY_SETTLEMENT,pay_CA1C4P30_5,591620,INR,2026-07-25,2026-08-26T05:42:13.642Z,GATEWAY_SPLIT_SETTLEMENT: 5916.2 INR,"{""reference"":""pay_CA1C4P30_5""}"
tx_jf3ntc7s56,GATEWAY_SETTLEMENT,pay_50BW90K4,398628,INR,2026-07-31,2026-08-25T23:02:33.642Z,GATEWAY_SETTLEMENT: 3986.28 INR,"{""reference"":""pay_50BW90K4""}"
tx_tin73lwvwfi,GATEWAY_SETTLEMENT,pay_ELZJ3AAP,4355935,INR,2026-08-14,2026-08-25T22:58:06.642Z,GATEWAY_SETTLEMENT: 43559.35 INR,"{""reference"":""pay_ELZJ3AAP""}"
tx_diwd6ksmugk,GATEWAY_SETTLEMENT,pay_9OX99ZRK_1,218398,INR,2026-07-20,2026-08-26T17:47:00.642Z,GATEWAY_SPLIT_SETTLEMENT: 2183.98 INR,"{""reference"":""pay_9OX99ZRK_1""}"
tx_gh3yhywby8,GATEWAY_SETTLEMENT,pay_9OX99ZRK_2,218398,INR,2026-07-20,2026-08-25T23:14:23.642Z,GATEWAY_SPLIT_SETTLEMENT: 2183.98 INR,"{""reference"":""pay_9OX99ZRK_2""}"
tx_o7dmghiwf0s,GATEWAY_SETTLEMENT,pay_9OX99ZRK_3,218398,INR,2026-07-20,2026-08-26T05:37:58.642Z,GATEWAY_SPLIT_SETTLEMENT: 2183.98 INR,"{""reference"":""pay_9OX99ZRK_3""}"
tx_zaxwkqzx8xp,GATEWAY_SETTLEMENT,pay_9OX99ZRK_4,218398,INR,2026-07-20,2026-08-25T20:40:26.642Z,GATEWAY_SPLIT_SETTLEMENT: 2183.98 INR,"{""reference"":""pay_9OX99ZRK_4""}"
tx_bnsk3yq6j0k,GATEWAY_SETTLEMENT,pay_9OX99ZRK_5,218400,INR,2026-07-20,2026-08-26T15:31:52.642Z,GATEWAY_SPLIT_SETTLEMENT: 2184 INR,"{""reference"":""pay_9OX99ZRK_5""}"
